#Time(year) Number
  1868.125   19.27
  1868.375   31.47
  1868.625   36.87
  1868.875   62.77
  1869.125   57.83
  1869.375   84.43
  1869.625   73.13
  1869.875   80.57
  1870.125  116.60
  1870.375  157.20
  1870.625  140.73
  1870.875  141.30
  1871.125  118.93
  1871.375  133.20
  1871.625   97.80
  1871.875   94.93
  1872.125   96.00
  1872.375  106.53
  1872.625  104.33
  1872.875   99.50
  1873.125   97.33
  1873.375   56.30
  1873.625   60.73
  1873.875   50.57
  1874.125   57.13
  1874.375   38.27
  1874.625   52.37
  1874.875   30.83
  1875.125   23.30
  1875.375   21.50
  1875.625    9.83
  1875.875   13.43
  1876.125   19.97
  1876.375    3.00
  1876.625   11.30
  1876.875   10.80
  1877.125   15.00
  1877.375   17.20
  1877.625    9.73
  1877.875    7.70
  1878.125    5.90
  1878.375    4.13
  1878.625    1.80
  1878.875    1.90
  1879.125     .53
  1879.375    4.47
  1879.625    8.10
  1879.875   10.90
  1880.125   23.50
  1880.375   25.70
  1880.625   45.33
  1880.875   34.43
  1881.125   47.03
  1881.375   51.87
  1881.625   62.83
  1881.875   55.50
  1882.125   60.43
  1882.375   68.37
  1882.625   47.83
  1882.875   61.80
  1883.125   50.10
  1883.375   63.30
  1883.625   59.73
  1883.875   81.40
  1884.125   88.63
  1884.375   64.60
  1884.625   56.93
  1884.875   43.87
  1885.125   54.80
  1885.375   70.57
  1885.625   52.03
  1885.875   30.43
  1886.125   37.70
  1886.375   33.83
  1886.625   22.87
  1886.875    7.30
  1887.125    9.23
  1887.375   14.20
  1887.625   17.37
  1887.875   11.40
  1888.125    9.20
  1888.375    6.40
  1888.625    4.90
  1888.875    6.50
  1889.125    5.33
  1889.375    4.37
  1889.625   12.17
  1889.875    3.00
  1890.125    3.67
  1890.375    2.57
  1890.625   12.43
  1890.875    9.53
  1891.125   15.37
  1891.375   36.63
  1891.625   48.53
  1891.875   41.97
  1892.125   64.87
  1892.375   75.17
  1892.625   80.23
  1892.875   71.50
  1893.125   71.23
  1893.375   87.57
  1893.625   98.57
  1893.875   82.97
  1894.125   73.37
  1894.375   93.90
  1894.625   80.73
  1894.875   64.03
  1895.125   63.83
  1895.375   71.97
  1895.625   58.13
  1895.875   61.93
  1896.125   46.13
  1896.375   40.17
  1896.625   44.50
  1896.875   36.43
  1897.125   33.03
  1897.375   20.77
  1897.625   32.50
  1897.875   18.67
  1898.125   34.97
  1898.375   20.87
  1898.625   25.07
  1898.875   25.97
  1899.125   15.60
  1899.375   14.13
  1899.625    8.27
  1899.875   10.43
  1900.125   10.53
  1900.375   14.43
  1900.625    6.97
  1900.875    5.90
  1901.125    2.37
  1901.375    5.33
  1901.625     .77
  1901.875    2.50
  1902.125    5.97
  1902.375    1.40
  1902.625    3.60
  1902.875    9.23
  1903.125   12.93
  1903.375   19.00
  1903.625   22.60
  1903.875   43.00
  1904.125   31.10
  1904.375   41.47
  1904.625   46.30
  1904.875   48.93
  1905.125   65.70
  1905.375   45.43
  1905.625   62.27
  1905.875   80.47
  1906.125   47.10
  1906.375   58.73
  1906.625   69.13
  1906.875   40.47
  1907.125   81.77
  1907.375   45.30
  1907.625   63.00
  1907.875   58.07
  1908.125   33.93
  1908.375   48.83
  1908.625   72.30
  1908.875   39.10
  1909.125   56.53
  1909.375   30.30
  1909.625   32.57
  1909.875   56.13
  1910.125   26.43
  1910.375   14.30
  1910.625   17.27
  1910.875   16.33
  1911.125    6.73
  1911.375    9.23
  1911.625    3.83
  1911.875    3.00
  1912.125    1.73
  1912.375    4.33
  1912.625    4.27
  1912.875    4.03
  1913.125    1.90
  1913.375     .30
  1913.625    1.03
  1913.875    2.53
  1914.125    2.83
  1914.375   11.30
  1914.625    8.60
  1914.875   15.63
  1915.125   34.70
  1915.375   47.70
  1915.625   63.57
  1915.875   43.50
  1916.125   55.90
  1916.375   71.33
  1916.625   44.60
  1916.875   56.43
  1917.125   80.47
  1917.375  101.23
  1917.625  134.57
  1917.875   99.30
  1918.125   77.83
  1918.375   72.20
  1918.625   96.40
  1918.875   75.87
  1919.125   64.70
  1919.375   83.70
  1919.625   62.80
  1919.875   43.23
  1920.125   58.40
  1920.375   28.93
  1920.625   27.67
  1920.875   35.57
  1921.125   28.83
  1921.375   29.43
  1921.625   27.50
  1921.875   18.77
  1922.125   30.97
  1922.375    8.27
  1922.625    7.37
  1922.875   10.37
  1923.125    3.10
  1923.375    6.13
  1923.625    5.73
  1923.875    8.13
  1924.125    2.47
  1924.375   18.70
  1924.625   24.17
  1924.875   21.53
  1925.125   15.57
  1925.375   40.67
  1925.625   45.53
  1925.875   75.47
  1926.125   68.07
  1926.375   58.77
  1926.625   58.23
  1926.875   70.47
  1927.125   81.40
  1927.375   77.23
  1927.625   59.03
  1927.875   58.50
  1928.125   80.80
  1928.375   83.00
  1928.625   90.50
  1928.875   56.90
  1929.125   60.63
  1929.375   60.97
  1929.625   56.80
  1929.875   81.03
  1930.125   50.07
  1930.375   34.60
  1930.625   26.30
  1930.875   31.93
  1931.125   29.23
  1931.375   23.70
  1931.625   16.47
  1931.875   15.50
  1932.125   11.30
  1932.375   17.10
  1932.625    6.80
  1932.875    9.37
  1933.125   14.87
  1933.375    3.77
  1933.625    2.70
  1933.875    1.30
  1934.125    5.17
  1934.375   12.57
  1934.625    7.20
  1934.875    9.93
  1935.125   20.73
  1935.375   28.40
  1935.625   35.37
  1935.875   59.63
  1936.125   71.40
  1936.375   66.50
  1936.625   71.77
  1936.875  109.27
  1937.125  114.97
  1937.375  118.77
  1937.625  127.83
  1937.875   96.03
  1938.125  101.37
  1938.375  108.63
  1938.625  123.53
  1938.875  104.67
  1939.125   74.10
  1939.375  109.47
  1939.625  105.33
  1939.875   66.10
  1940.125   64.40
  1940.375   66.33
  1940.625   79.83
  1940.875   60.57
  1941.125   45.50
  1941.375   40.70
  1941.625   64.27
  1941.875   39.47
  1942.125   47.53
  1942.375   32.37
  1942.625   18.37
  1942.875   24.13
  1943.125   22.90
  1943.375   15.93
  1943.625   14.20
  1943.875   12.27
  1944.125    5.07
  1944.375    2.60
  1944.625   12.00
  1944.875   18.70
  1945.125   17.57
  1945.375   32.93
  1945.625   34.47
  1945.875   47.40
  1946.125   70.13
  1946.375   78.03
  1946.625  105.93
  1946.875  115.93
  1947.125  126.30
  1947.375  171.67
  1947.625  172.03
  1947.875  136.03
  1948.125   96.47
  1948.375  177.17
  1948.625  147.80
  1948.875  123.37
  1949.125  152.97
  1949.375  124.97
  1949.625  131.63
  1949.875  130.90
  1950.125  102.03
  1950.375  101.07
  1950.625   75.83
  1950.875   56.77
  1951.125   58.57
  1951.375  100.67
  1951.625   68.53
  1951.875   49.93
  1952.125   28.47
  1952.375   29.63
  1952.625   40.80
  1952.875   26.73
  1953.125   13.47
  1953.375   20.70
  1953.625   17.13
  1953.875    4.10
  1954.125    3.87
  1954.375     .93
  1954.625    4.90
  1954.875    7.93
  1955.125   16.27
  1955.375   23.97
  1955.625   36.70
  1955.875   74.87
  1956.125  105.33
  1956.375  121.30
  1956.625  157.30
  1956.875  182.90
  1957.125  150.87
  1957.375  180.17
  1957.625  193.67
  1957.875  234.70
  1958.125  186.03
  1958.375  180.93
  1958.625  197.60
  1958.875  173.80
  1959.125  182.07
  1959.375  168.00
  1959.625  164.80
  1959.875  120.13
  1960.125  118.17
  1960.375  117.27
  1960.625  127.67
  1960.875   86.00
  1961.125   52.33
  1961.375   63.27
  1961.625   63.20
  1961.875   36.73
  1962.125   44.87
  1962.375   44.03
  1962.625   31.63
  1962.875   29.87
  1963.125   20.43
  1963.375   36.07
  1963.625   30.53
  1963.875   24.53
  1964.125   16.50
  1964.375    9.07
  1964.625    5.70
  1964.875    9.53
  1965.125   14.47
  1965.375   15.60
  1965.625   12.53
  1965.875   17.63
  1966.125   25.97
  1966.375   47.23
  1966.625   52.70
  1966.875   61.60
  1967.125  105.43
  1967.375   74.43
  1967.625   91.83
  1967.875  102.97
  1968.125  108.63
  1968.375  106.23
  1968.625  107.53
  1968.875  101.17
  1969.125  120.23
  1969.375  110.93
  1969.625   95.37
  1969.875   95.70
  1970.125  114.07
  1970.375  114.60
  1970.625  101.67
  1970.875   88.43
  1971.125   77.00
  1971.375   59.70
  1971.625   64.20
  1971.875   65.70
  1972.125   76.67
  1972.375   77.23
  1972.625   72.43
  1972.875   49.40
  1973.125   44.10
  1973.375   46.53
  1973.625   36.00
  1973.875   25.97
  1974.125   24.97
  1974.375   38.60
  1974.625   43.20
  1974.875   30.87
  1975.125   13.97
  1975.375    8.50
  1975.625   27.27
  1975.875   12.10
  1976.125   11.43
  1976.375   14.47
  1976.625   10.60
  1976.875   13.70
  1977.125   16.07
  1977.375   23.33
  1977.625   31.83
  1977.875   38.70
  1978.125   74.00
  1978.375   92.50
  1978.625   88.90
  1978.875  115.23
  1979.125  147.37
  1979.375  128.47
  1979.625  163.33
  1979.875  181.93
  1980.125  146.93
  1980.375  167.10
  1980.625  142.23
  1980.875  162.33
  1981.125  130.27
  1981.375  124.93
  1981.625  156.60
  1981.875  150.00
  1982.125  142.87
  1982.375  104.87
  1982.625  110.83
  1982.875  106.60
  1983.125   67.27
  1983.375   90.33
  1983.625   68.10
  1983.875   40.83
  1984.125   75.30
  1984.375   64.07
  1984.625   26.20
  1984.875   17.83
  1985.125   16.53
  1985.375   22.63
  1985.625   15.23
  1985.875   17.37
  1986.125   13.60
  1986.375   11.10
  1986.625    9.77
  1986.875   19.13
  1987.125    9.17
  1987.375   30.00
  1987.625   35.20
  1987.875   42.53
  1988.125   58.40
  1988.375   83.30
  1988.625  115.17
  1988.875  143.13
  1989.125  152.60
  1989.375  155.10
  1989.625  157.50
  1989.875  165.97
  1990.125  149.37
  1990.375  125.97
  1990.625  158.30
  1990.875  135.53
  1991.125  148.77
  1991.375  143.67
  1991.625  158.43
  1991.875  132.23
  1992.125  139.27
  1992.375   79.60
  1992.625   71.37
  1992.875   87.70
  1993.125   73.37
  1993.375   57.77
  1993.625   40.83
  1993.875   46.97
  1994.125   41.67
  1994.375   20.63
  1994.625   27.77
  1994.875   29.40
  1995.125   28.40
  1995.375   14.70
  1995.625   13.53
  1995.875   13.37
